Metric,1,3,5,10,20
coverage,0.01753597122302158,0.03866906474820144,0.05373201438848921,0.08295863309352518,0.08295863309352518
f1,0.06459722704648266,0.08861234510503632,0.09873014305604964,0.11351650159346892,0.11351650159346892
map,0.05253911681894654,0.077516087830577,0.08978099535014397,0.10845469372886776,0.10845469372886776
mrr,0.156,0.15866666666666665,0.15966666666666665,0.15991666666666665,0.15991666666666665
ndcg,0.156,0.14422780195007762,0.1401904843977541,0.13562326630799768,0.12379167316711348
precision,0.156,0.1506666666666667,0.148,0.1466309523809524,0.1466309523809524
recall,0.05253911681894654,0.07706886560835477,0.0894215156794878,0.10828682812808199,0.10828682812808199
success,0.156,0.162,0.166,0.168,0.168
